symbol,asset_class,component,morning,hold,state,cost,signal_days,net,positive_fraction,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_trades,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_trades,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_trades
QQQ,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,84,-0.08022213676237111,0.3333333333333333,0.08768691302942166,38,True,-0.08022213676237111,-0.004456785375687284,-0.004292717284365366,14,0,84,-0.060731394584808474,-0.004048759638987232,-0.005472424774227047,11,0,71,-0.041362915068280603,-0.0034469095890233836,-0.004239653181947078,8,0,55
SPY,unlevered,open_session,30,30,high_opening_volume,5.0,72,-0.06451951911599652,0.3333333333333333,0.06688380542182071,29,True,-0.06451951911599652,-0.003584417728666473,-0.0027455954296575213,14,0,72,-0.06105749596174248,-0.004070499730782832,-0.005025109997015886,12,0,64,-0.06115063654764308,-0.005095886378970256,-0.005207770736017414,11,0,48
XLF,unlevered,open_session,30,15,high_opening_volume,5.0,72,-0.0722172788310177,0.2361111111111111,0.07993708482348671,42,True,-0.0722172788310177,-0.004012071046167649,-0.004016264959904314,13,1,72,-0.061120809416484456,-0.004074720627765631,-0.0035883583176018474,11,1,61,-0.07422257600930704,-0.006185214667442253,-0.006354084838469665,11,1,50
TLT,unlevered,open_session,15,30,high_opening_volume,5.0,65,-0.06941661535171506,0.15384615384615385,0.06751252712020561,29,True,-0.06941661535171506,-0.0038564786306508367,-0.0026243157202354706,16,1,65,-0.06115676790556335,-0.00407711786037089,-0.0029383852875490835,14,0,56,-0.037654747854190984,-0.0031378956545159153,-0.0022644118620848697,11,0,44
DIA,unlevered,open_session,15,30,high_opening_volatility,5.0,68,-0.07067358300596871,0.3088235294117647,0.07067358300596871,3,True,-0.07067358300596871,-0.003926310166998261,-0.002290997888983848,14,1,68,-0.0611578944557577,-0.00407719296371718,-0.0034372970510445633,11,1,62,-0.05612305473648971,-0.004676921228040809,-0.004269013732532245,9,1,47
DIA,unlevered,combined_previous_close,60,15,high_opening_volatility,5.0,72,-0.0672847422877394,0.2361111111111111,0.06996281005699523,30,True,-0.0672847422877394,-0.0037380412382077444,-0.003331745464971947,12,2,72,-0.06132478808117692,-0.004088319205411794,-0.003223363709933258,10,2,59,-0.06296384762114404,-0.005246987301762003,-0.0047538084224650334,9,2,44
XLF,unlevered,open_session,30,30,high_opening_volatility,5.0,69,-0.06699354977864513,0.3188405797101449,0.07650911401856308,3,True,-0.06699354977864513,-0.0037218638765913964,-0.0019215479678281744,13,2,69,-0.06153992361050631,-0.004102661574033754,-0.0020042552555666893,11,2,62,-0.061741897895295716,-0.00514515815794131,-0.003503818257170055,10,2,44
SPY,unlevered,open_session,60,30,high_opening_volume,5.0,71,-0.06876038749053359,0.30985915492957744,0.0745084009005863,29,True,-0.06876038749053359,-0.003820021527251866,-0.0023365527902804994,15,0,71,-0.0617802572068773,-0.00411868381379182,-0.002415550340970407,12,0,63,-0.07497115527669818,-0.006247596273058181,-0.003690526039703379,12,0,52
DIA,unlevered,open_session,15,15,high_opening_volatility,5.0,68,-0.07214032161669093,0.22058823529411764,0.07214032161669093,3,True,-0.07214032161669093,-0.0040077956453717185,-0.002888390527872209,15,1,68,-0.06189010833322017,-0.004126007222214678,-0.004297385257788444,12,1,62,-0.05863942276342704,-0.00488661856361892,-0.004630559840532955,10,1,47
XLK,unlevered,open_session,30,30,high_opening_volume,5.0,80,-0.0700826580529762,0.3625,0.0700826580529762,38,True,-0.0700826580529762,-0.003893481002943122,-0.002196796114594779,13,2,80,-0.0621639380382214,-0.004144262535881427,-0.0021716182006296103,10,2,63,-0.05045649223546511,-0.0042047076862887596,-0.0022597376892531384,9,1,53
SOXL,leveraged,combined_previous_close,30,60,high_opening_volatility,10.0,53,-0.13199747553085117,0.4528301886792453,0.15512211687714061,20,True,-0.13199747553085117,-0.007333193085047287,0.0,7,4,53,-0.06218188318437046,-0.004145458878958031,0.0,5,4,40,-0.09553280756379645,-0.007961067296983038,0.0,4,4,29
SPY,unlevered,combined_previous_close,15,15,high_opening_volume,5.0,82,-0.075657450116415,0.25609756097560976,0.07443003026263972,29,True,-0.075657450116415,-0.004203191673134167,-0.0034458046352358607,17,0,82,-0.06228728890138491,-0.004152485926758994,-0.0029561225490754017,14,0,69,-0.0620349187479583,-0.005169576562329858,-0.00420487195784347,12,0,53
XLK,unlevered,open_session,60,15,all,5.0,198,-0.08429500955362801,0.3787878787878788,0.10236970037500848,29,True,-0.08429500955362801,-0.004683056086312667,-0.006847161133086699,14,0,198,-0.06254324290839886,-0.00416954952722659,-0.00679315228062316,11,0,169,-0.09902432165611574,-0.008252026804676313,-0.006847161133086699,10,0,137
XLF,unlevered,combined_previous_close,15,15,high_opening_volume,5.0,73,-0.07453403938759517,0.2191780821917808,0.07481908373667967,22,True,-0.07453403938759517,-0.00414077996597751,-0.00220870043862742,13,0,73,-0.06274511821225148,-0.004183007880816766,-0.0018380547734798691,11,0,62,-0.06473349664325878,-0.005394458053604899,-0.0028952898443442288,10,0,53
SMH,unlevered,open_session,30,30,all,5.0,184,-0.09985660256715478,0.3858695652173913,0.10737455610451907,9,True,-0.09985660256715478,-0.005547589031508599,-0.007326482414964197,15,0,184,-0.06315334689030383,-0.004210223126020255,-0.0067572274649642106,12,0,156,-0.08838106001165513,-0.007365088334304594,-0.007326482414964197,10,0,127
SPY,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,73,-0.07471436889255267,0.3150684931506849,0.07717074530095758,29,True,-0.07471436889255267,-0.004150798271808482,-0.004086505241710059,15,0,73,-0.06330641899111822,-0.004220427932741215,-0.003701316331968685,12,0,63,-0.05829199530760687,-0.0048576662756339055,-0.004086505241710059,10,0,51
TLT,unlevered,open_session,60,30,high_opening_volume,5.0,67,-0.06446340748425139,0.14925373134328357,0.06571044103731605,38,True,-0.06446340748425139,-0.003581300415791744,-0.003375831549931929,14,2,67,-0.06361199689600094,-0.004240799793066729,-0.003844817338651829,13,1,61,-0.037805667442135094,-0.003150472286844591,-0.003375831549931929,10,1,47
QQQ,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,74,-0.08555665053415307,0.28378378378378377,0.09032219174114742,79,True,-0.08555665053415307,-0.004753147251897393,-0.004946887820357293,13,1,74,-0.06390089711417524,-0.0042600598076116825,-0.0049454991734732,10,1,59,-0.04775916477482345,-0.003979930397901954,-0.0031667081458534585,8,0,50
XLF,unlevered,combined_previous_close,60,30,high_opening_volume,5.0,74,-0.08378643178791423,0.28378378378378377,0.0817929077351075,38,True,-0.08378643178791423,-0.004654801765995235,-0.0036313085874074558,13,1,74,-0.06423853452494088,-0.004282568968329392,-0.003158354314370948,10,1,59,-0.06493281735583245,-0.005411068112986038,-0.003217473440009444,9,1,50
XLF,unlevered,open_session,30,60,high_opening_volatility,5.0,69,-0.06347077149763147,0.36231884057971014,0.0823936763875619,58,True,-0.06347077149763147,-0.0035261539720906373,-0.002871279777581781,11,2,69,-0.06490804429678765,-0.004327202953119177,-0.003008841900514647,10,2,62,-0.0690791393085215,-0.0057565949423767915,-0.0035674871567277777,9,2,44
QQQ,unlevered,combined_previous_close,30,60,high_opening_volume,5.0,74,-0.07833874104392091,0.35135135135135137,0.08432329302202857,79,True,-0.07833874104392091,-0.004352152280217829,-0.0022981951455756655,13,1,74,-0.06532567841544823,-0.004355045227696548,-0.0018830027349757694,10,1,59,-0.05515872817255374,-0.004596560681046145,-0.0027375695011442325,9,0,50
SPY,unlevered,combined_previous_close,60,60,high_opening_volatility,5.0,61,-0.0781185583463807,0.29508196721311475,0.07941071612051898,36,True,-0.0781185583463807,-0.0043399199081322615,-0.002003797638650051,11,3,61,-0.06544555025137999,-0.004363036683425333,-0.0004458734368282258,9,3,47,-0.059379941876366416,-0.004948328489697201,-0.002003797638650051,8,3,37
XLK,unlevered,combined_previous_close,15,30,high_opening_volatility,5.0,65,-0.10226778854846397,0.27692307692307694,0.10421641901687573,29,True,-0.10226778854846397,-0.005681543808247998,-0.0043419247390154014,14,2,65,-0.06569859473011808,-0.004379906315341205,-0.0037897000395270553,11,2,50,-0.04456577990733157,-0.003713814992277631,-0.0037244744100706773,9,2,36
IWM,unlevered,open_session,60,15,high_opening_volume,5.0,79,-0.07616423965411323,0.2911392405063291,0.07616423965411323,29,True,-0.07616423965411323,-0.004231346647450735,-0.003055485905384625,15,0,79,-0.0657058814722673,-0.004380392098151153,-0.0032363666227660515,13,0,70,-0.0667475724571599,-0.005562297704763325,-0.004270645946329477,11,0,59
SOXL,leveraged,open_session,30,30,high_opening_volume,10.0,67,-0.09592625153624024,0.373134328358209,0.21911702585458936,2,True,-0.09592625153624024,-0.005329236196457791,-0.011469266769874531,10,4,67,-0.06606034102037228,-0.004404022734691485,-0.019062100247911773,9,3,58,-0.23731739402020913,-0.019776449501684095,-0.022472425796388695,7,3,36
IWM,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,76,-0.08920827485349814,0.2894736842105263,0.09322035386454441,29,True,-0.08920827485349814,-0.0049560152696387855,-0.004586115562825344,15,0,76,-0.06640512245190355,-0.004427008163460237,-0.0037807090805174193,12,0,65,-0.05259701394082916,-0.004383084495069097,-0.003184451747004491,9,0,55
XLF,unlevered,combined_previous_close,60,15,high_opening_volatility,5.0,65,-0.07297932874159596,0.27692307692307694,0.07562622198747038,3,True,-0.07297932874159596,-0.0040544071523108864,-0.0026210777541116337,12,2,65,-0.0668615009182667,-0.004457433394551113,-0.0033755509572823694,11,2,53,-0.06669800976963658,-0.0055581674808030486,-0.004456336641779635,10,2,39
XLK,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,65,-0.11656360560552204,0.3230769230769231,0.121625719472923,38,True,-0.11656360560552204,-0.006475755866973447,-0.0053736813020366925,13,2,65,-0.06689790594697809,-0.004459860396465206,-0.004988473484699774,10,2,50,-0.05508008628035155,-0.004590007190029295,-0.0050131007420746165,9,2,36
TQQQ,leveraged,open_session,15,15,high_opening_volatility,10.0,68,-0.06488340885094013,0.35294117647058826,0.09399616743714667,29,True,-0.06488340885094013,-0.003604633825052229,-0.004675787396240083,10,3,68,-0.06689906255150413,-0.004459937503433609,-0.004642865172888366,8,3,55,-0.08122973011525403,-0.006769144176271169,-0.005338253415268113,7,3,41
TQQQ,leveraged,open_session,15,30,high_opening_volume,10.0,76,-0.08462671770845842,0.39473684210526316,0.08536826704882838,29,True,-0.08462671770845842,-0.004701484317136579,-0.0038466136266402384,10,1,76,-0.06701590272647795,-0.004467726848431863,-0.0018991158238735872,8,1,62,-0.07305517362550251,-0.006087931135458542,-0.0038466136266402384,7,1,44
IWM,unlevered,combined_previous_close,15,15,high_opening_volume,5.0,76,-0.0844279308795054,0.23684210526315788,0.08554259537187747,29,True,-0.0844279308795054,-0.004690440604416967,-0.004026147321955331,17,0,76,-0.06702547192649111,-0.004468364795099407,-0.0026219418183079934,14,0,65,-0.0638635481648665,-0.005321962347072208,-0.004026147321955331,12,0,55
IWM,unlevered,open_session,60,30,high_opening_volume,5.0,79,-0.08011378380413359,0.3670886075949367,0.08011378380413359,29,True,-0.08011378380413359,-0.00445076576689631,-0.003499122656399123,13,0,79,-0.06702898800521928,-0.004468599200347952,-0.0032639450136522363,11,0,70,-0.06452788850686264,-0.005377324042238553,-0.004149855021044757,9,0,59
QQQ,unlevered,open_session,30,15,high_opening_volume,5.0,75,-0.0772023783171456,0.28,0.0772023783171456,38,True,-0.0772023783171456,-0.0042890210176192,-0.0030990230659339035,16,1,75,-0.06739156407421398,-0.004492770938280932,-0.0031851330662077126,13,1,63,-0.059058200675981665,-0.004921516722998472,-0.0036802219892088095,11,1,50
SPY,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,82,-0.08387314703209758,0.3048780487804878,0.08426219476019214,29,True,-0.08387314703209758,-0.004659619279560977,-0.004817147352000506,15,0,82,-0.06778279102772533,-0.004518852735181688,-0.004854943125160993,12,0,69,-0.054622847979823974,-0.004551903998318664,-0.004405235419044529,9,0,53
IWM,unlevered,open_session,30,60,high_opening_volume,5.0,84,-0.0885971220681151,0.30952380952380953,0.0885971220681151,29,True,-0.0885971220681151,-0.004922062337117505,-0.0053243953957393675,12,0,84,-0.06788083179578352,-0.004525388786385569,-0.0050417296356926045,10,0,73,-0.06873453379215,-0.0057278778160125,-0.0038783016472524467,8,0,61
TQQQ,leveraged,combined_previous_close,15,15,high_opening_volume,10.0,72,-0.09080647509246598,0.3472222222222222,0.1132849411663871,29,True,-0.09080647509246598,-0.005044804171803665,-0.005632237269032669,11,1,72,-0.06806922798261006,-0.004537948532174004,-0.0033112437508833192,9,1,58,-0.08477542267439298,-0.007064618556199415,-0.005632237269032669,8,1,42
DIA,unlevered,open_session,30,30,high_opening_volatility,5.0,69,-0.07927382766004187,0.2608695652173913,0.07927382766004187,3,True,-0.07927382766004187,-0.004404101536668993,-0.003749426131861855,13,3,69,-0.0681809840143438,-0.004545398934289587,-0.0035336100577945118,11,2,60,-0.05667698116350295,-0.004723081763625246,-0.0034930056194740766,9,2,42
XLK,unlevered,open_session,60,60,high_opening_volume,5.0,79,-0.07858714243364939,0.31645569620253167,0.10530159015378815,55,True,-0.07858714243364939,-0.0043659523574249666,-0.0030860165638771364,12,1,79,-0.06819040323633008,-0.004546026882422005,-0.0032901911472856815,9,1,66,-0.09148829583212326,-0.007624024652676938,-0.0049924368361372595,9,1,59
DIA,unlevered,open_session,60,15,high_opening_volume,5.0,90,-0.08613441478772266,0.14444444444444443,0.08504601403771961,13,True,-0.08613441478772266,-0.0047852452659845925,-0.004233571130052682,17,0,90,-0.06819693894052337,-0.004546462596034891,-0.0038465459136332036,14,0,77,-0.07996731942180324,-0.00666394328515027,-0.005111405175317718,12,0,67
XLK,unlevered,combined_previous_close,30,15,high_opening_volume,5.0,88,-0.0850978565671624,0.2727272727272727,0.0850978565671624,38,True,-0.0850978565671624,-0.004727658698175689,-0.006079525710909861,14,2,88,-0.06834112896231914,-0.004556075264154609,-0.005615386800082445,11,2,70,-0.06689459334651071,-0.005574549445542559,-0.006203467606794244,10,1,62
DIA,unlevered,combined_previous_close,60,15,high_opening_volume,5.0,84,-0.09784653228798135,0.14285714285714285,0.09677208050123687,13,True,-0.09784653228798135,-0.005435918460443408,-0.003891196509397732,16,1,84,-0.06846117369476379,-0.004564078246317586,-0.0033620502096393112,13,1,68,-0.06995248530261922,-0.005829373775218268,-0.0035050115428302275,11,1,58
XLF,unlevered,combined_previous_close,15,15,high_opening_volatility,5.0,63,-0.081157770170743,0.2222222222222222,0.08378131176756387,3,True,-0.081157770170743,-0.004508765009485722,-0.0037148686914618145,14,1,63,-0.0685622938636421,-0.0045708195909094735,-0.003476908624126307,12,1,53,-0.059261700426360586,-0.004938475035530049,-0.0032814575984414507,10,1,38
SPY,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,70,-0.07434953136579903,0.34285714285714286,0.07583294729071788,31,True,-0.07434953136579903,-0.004130529520322168,-0.002884120651163724,15,2,70,-0.0688189200686834,-0.0045879280045788935,-0.003377071277889554,12,2,56,-0.05104716209737914,-0.004253930174781595,-0.003913253512126125,9,2,37
IWM,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,80,-0.1051130583796055,0.2875,0.10912513739065177,29,True,-0.1051130583796055,-0.005839614354422528,-0.006009826243598082,13,1,80,-0.06922325848478694,-0.004614883898985797,-0.00453929787021512,10,1,65,-0.04626679446095627,-0.0038555662050796893,-0.004358763975497948,8,0,56
SMH,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,67,-0.09697456489729239,0.4626865671641791,0.10899507358940785,38,True,-0.09697456489729239,-0.005387475827627355,-0.001849936435045385,12,0,67,-0.06944255384081366,-0.004629503589387577,-0.0012952985648898574,10,0,58,-0.07647641833725083,-0.006373034861437569,-0.004428625796554675,10,0,49
IWM,unlevered,open_session,30,15,high_opening_volatility,5.0,81,-0.07789644173056975,0.2839506172839506,0.07789644173056975,24,True,-0.07789644173056975,-0.004327580096142764,-0.0019304996923804607,12,3,81,-0.06965549414777084,-0.004643699609851389,-0.0013291168179890844,9,3,70,-0.057403006216051766,-0.004783583851337647,-0.001222636356878637,7,3,56
DIA,unlevered,combined_previous_close,30,15,high_opening_volume,5.0,88,-0.09504089130645066,0.14772727272727273,0.09396309804170555,13,True,-0.09504089130645066,-0.005280049517025037,-0.0048247953352984485,17,0,88,-0.07008006515915277,-0.004672004343943518,-0.004256826295660376,14,0,73,-0.07136192237419858,-0.005946826864516548,-0.0048247953352984485,12,0,65
TQQQ,leveraged,combined_previous_close,15,30,high_opening_volume,10.0,72,-0.12180592547753832,0.3333333333333333,0.13079123650940838,29,True,-0.12180592547753832,-0.00676699585986324,-0.004727211449951585,10,1,72,-0.07011806316422431,-0.004674537544281621,0.0,7,1,58,-0.04998333312158176,-0.004165277760131814,-0.002008003559791527,6,1,42
TLT,unlevered,open_session,60,15,high_opening_volume,5.0,67,-0.07362620843169676,0.029850746268656716,0.07362620843169676,38,True,-0.07362620843169676,-0.004090344912872042,-0.003383354207155853,16,2,67,-0.07027085924514442,-0.004684723949676295,-0.0040501668343244646,14,1,61,-0.042407715943374336,-0.003533976328614528,-0.003383354207155853,11,1,47
IWM,unlevered,open_session,15,30,high_opening_volume,5.0,75,-0.0763506966756593,0.32,0.0763506966756593,29,True,-0.0763506966756593,-0.004241705370869962,-0.0029346314345539692,13,0,75,-0.07059193135015618,-0.004706128756677078,-0.0021595409578945013,11,0,64,-0.04785632366962067,-0.003988026972468389,-0.0011398748406944992,8,0,52
